src,dst,instance_limit,lambda_gbps,budget_ms,milp_full_cost,milp_full_sb,milp_fix1_cost,xron_vanilla_cost,xron_fairbatch_cost,milp_full_time,milp_fix1_time,xron_vanilla_time,xron_fairbatch_time
aws:us-east-1,azure:brazilsouth,1,3.0,100.0,182.95290000000003,1.807821647344408,182.95290000000003,186.6213,186.6213,0.8294325419999993,0.8048687500000007,0.0006633339999986276,0.0006538330000012138
aws:us-east-1,azure:brazilsouth,1,3.0,200.0,182.95290000000003,6.235501410617314,182.95290000000003,186.6213,186.6213,0.8042979999999993,0.8054527080000007,0.00066500000000147,0.0006082079999991663
aws:us-east-1,azure:brazilsouth,1,3.0,300.0,176.70599999999996,2.0093167665428844,176.70599999999996,186.6213,186.6213,0.8427444590000022,0.8161777079999979,0.000690874999996538,0.0006269160000016427
aws:us-east-1,azure:brazilsouth,1,3.0,500.0,175.6395,2.5316655511998647,175.6395,186.6213,186.6213,0.8230994999999979,0.8112452909999988,0.000734707999995976,0.0006373749999966094
aws:us-east-1,azure:brazilsouth,1,3.0,1000.0,175.51800000000003,2.198797553049129,175.518,186.6213,186.6213,0.8408175419999964,0.8042059579999972,0.0007439580000010437,0.0006708750000044006
aws:us-east-1,azure:brazilsouth,1,5.0,100.0,361.49985000000004,1.7227275883835667,361.4998499999999,361.49985,361.49985,0.8360547499999953,0.8243850829999957,0.0007002500000012901,0.0006227500000051123
aws:us-east-1,azure:brazilsouth,1,5.0,200.0,344.82464999999996,1.2615158023875956,344.82465,361.49985,361.49985,0.813237749999999,0.7993035830000039,0.0006776250000015693,0.0006292500000029122
aws:us-east-1,azure:brazilsouth,1,5.0,300.0,336.89294999999976,1.7804115781099226,336.89295,361.49985,361.49985,0.8145041249999991,0.8389582090000047,0.0007164589999959503,0.0006360839999999257
aws:us-east-1,azure:brazilsouth,1,5.0,500.0,335.73419999999993,1.4366839396424476,335.73420000000004,361.49985,361.49985,0.9397359999999964,0.801444250000003,0.0007623749999936535,0.0006624589999972841
aws:us-east-1,azure:brazilsouth,1,5.0,1000.0,335.35620000000006,2.2058820144988687,335.35620000000006,361.49985,361.49985,0.862874374999997,0.7981415839999997,0.0007620410000015454,0.0007929999999944926
aws:us-east-1,azure:brazilsouth,1,8.0,100.0,,,,,,0.8244422080000007,0.8114157920000054,0.0006886249999951133,0.0
aws:us-east-1,azure:brazilsouth,1,8.0,200.0,,,,,,0.8121577499999972,0.7971754999999945,0.000780417000001421,0.0
aws:us-east-1,azure:brazilsouth,1,8.0,300.0,,,,,,0.8012381670000011,0.8121256669999966,0.0009952499999954512,0.0
aws:us-east-1,azure:brazilsouth,1,8.0,500.0,,,,,,0.8208629160000029,0.8135886669999977,0.0013051670000052695,0.0
aws:us-east-1,azure:brazilsouth,1,8.0,1000.0,,,,,,0.8070551670000015,0.8057445840000028,0.0018077080000011847,0.0
aws:us-east-1,azure:brazilsouth,1,10.0,100.0,,,,,,0.8061180829999941,0.8207613750000036,0.000692458000003171,0.0
